CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,CO(GT)_class_t+0,CO(GT)_t+1h,CO(GT)_class_t+1,CO(GT)_t+6h,CO(GT)_class_t+6,CO(GT)_t+12h,CO(GT)_class_t+12,CO(GT)_t+24h,CO(GT)_class_t+24,CO(GT)_t-1h,CO(GT)_t-2h,CO(GT)_t-3h,CO(GT)_roll_mean_3h,CO(GT)_roll_std_3h,CO(GT)_roll_mean_6h,CO(GT)_roll_std_6h,CO(GT)_roll_mean_12h,CO(GT)_roll_std_12h,weekday,month,hour,weekday_sin,weekday_cos,hour_sin,hour_cos
,1044.0,11.2,1022.0,,726.0,,1454.0,983.0,15.2,55.9,0.9572,2004-10-13 17:00:00,high,,high,,high,,high,,high,,,,,,,,,,2,10,17,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.25881904510252063
,981.0,10.1,983.0,,759.0,,1370.0,942.0,14.8,56.3,0.9459,2004-10-13 18:00:00,high,,high,,high,,high,,high,,,,,,,,,,2,10,18,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
,1021.0,10.6,1001.0,,731.0,,1415.0,971.0,14.7,57.8,0.9626,2004-10-13 19:00:00,high,,high,,high,,high,,high,,,,,,,,,,2,10,19,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203
,943.0,7.2,867.0,,834.0,,1314.0,891.0,14.8,57.3,0.9603,2004-10-13 20:00:00,high,,high,,high,,high,,high,,,,,,,,,,2,10,20,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
,863.0,4.4,732.0,,970.0,,1207.0,724.0,14.9,57.1,0.9581,2004-10-13 21:00:00,high,,high,,high,,high,,high,,,,,,,,,,2,10,21,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474
,847.0,3.8,698.0,,1013.0,,1174.0,719.0,15.2,55.5,0.9521,2004-10-13 22:00:00,high,,high,,high,,high,,high,,,,,,,,,,2,10,22,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
,859.0,3.8,698.0,,1015.0,,1189.0,705.0,15.3,55.4,0.9564,2004-10-13 23:00:00,high,,high,,high,,high,,high,,,,,,,,,,2,10,23,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681
,861.0,4.0,712.0,,1004.0,,1197.0,718.0,15.1,56.9,0.9673,2004-10-14 00:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,0,0.43388373911755823,-0.900968867902419,0.0,1.0
,786.0,2.2,602.0,,1146.0,,1123.0,584.0,15.0,56.4,0.9554,2004-10-14 01:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,1,0.43388373911755823,-0.900968867902419,0.25881904510252074,0.9659258262890683
,740.0,1.1,506.0,,1333.0,,1074.0,469.0,14.9,56.4,0.9474,2004-10-14 02:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,2,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
,730.0,0.8,483.0,,1434.0,,1065.0,438.0,15.2,54.7,0.9394,2004-10-14 03:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,3,0.43388373911755823,-0.900968867902419,0.7071067811865475,0.7071067811865476
,728.0,0.8,475.0,,1436.0,,1061.0,432.0,15.1,55.4,0.9439,2004-10-14 04:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,4,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
,755.0,1.2,517.0,,1325.0,,1091.0,487.0,14.9,56.8,0.9541,2004-10-14 05:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,5,0.43388373911755823,-0.900968867902419,0.9659258262890683,0.25881904510252074
,854.0,3.2,663.0,,1080.0,,1189.0,655.0,15.2,55.9,0.9589,2004-10-14 06:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,6,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
,1079.0,10.2,985.0,,758.0,,1465.0,1009.0,15.3,56.3,0.9684,2004-10-14 07:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,7,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063
,1097.0,13.6,1103.0,,659.0,,1520.0,1113.0,15.6,55.4,0.9725,2004-10-14 08:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,8,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983
,1024.0,9.9,976.0,,747.0,,1386.0,1030.0,16.3,53.3,0.9809,2004-10-14 09:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,9,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475
,990.0,9.1,942.0,,776.0,,1359.0,986.0,20.4,42.2,0.9964,2004-10-14 10:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,10,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
,1013.0,8.0,901.0,,788.0,,1369.0,975.0,21.9,39.4,1.0234,2004-10-14 11:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,11,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682
,1051.0,9.7,968.0,,746.0,,1442.0,984.0,21.5,41.2,1.0399,2004-10-14 12:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,12,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
,1052.0,9.7,966.0,,726.0,,1446.0,982.0,22.2,41.4,1.097,2004-10-14 13:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,13,0.43388373911755823,-0.900968867902419,-0.2588190451025208,-0.9659258262890683
,1141.0,12.0,1049.0,,675.0,,1530.0,1117.0,21.0,46.8,1.1508,2004-10-14 14:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,14,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
,1130.0,11.3,1024.0,,679.0,,1537.0,1177.0,21.9,44.9,1.1635,2004-10-14 15:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,15,0.43388373911755823,-0.900968867902419,-0.7071067811865471,-0.7071067811865479
,1099.0,10.4,993.0,,711.0,,1507.0,1129.0,21.5,46.7,1.1837,2004-10-14 16:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,16,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004
,1182.0,12.4,1064.0,,653.0,,1616.0,1217.0,19.7,56.6,1.2811,2004-10-14 17:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,17,0.43388373911755823,-0.900968867902419,-0.9659258262890683,-0.25881904510252063
,1211.0,14.6,1135.0,,615.0,,1682.0,1234.0,18.8,60.8,1.3036,2004-10-14 18:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,18,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
,1340.0,21.0,1324.0,,537.0,,1907.0,1412.0,19.3,59.6,1.3195,2004-10-14 19:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,19,0.43388373911755823,-0.900968867902419,-0.9659258262890684,0.2588190451025203
,1299.0,17.9,1237.0,,553.0,,1804.0,1350.0,17.6,69.2,1.3803,2004-10-14 20:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,20,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
,1046.0,7.3,872.0,,769.0,,1479.0,968.0,16.4,77.1,1.4243,2004-10-14 21:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,21,0.43388373911755823,-0.900968867902419,-0.7071067811865477,0.7071067811865474
,949.0,4.8,754.0,,884.0,,1393.0,759.0,16.6,77.3,1.4491,2004-10-14 22:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,22,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
,966.0,4.8,756.0,,908.0,,1363.0,741.0,15.9,78.1,1.4039,2004-10-14 23:00:00,high,,high,,high,,high,,high,,,,,,,,,,3,10,23,0.43388373911755823,-0.900968867902419,-0.25881904510252157,0.9659258262890681
,1062.0,7.7,887.0,,770.0,,1473.0,866.0,15.1,82.3,1.4009,2004-10-15 00:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,934.0,4.3,730.0,,906.0,,1345.0,757.0,14.8,83.8,1.4005,2004-10-15 01:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,1,-0.433883739117558,-0.9009688679024191,0.25881904510252074,0.9659258262890683
,862.0,3.0,649.0,,1046.0,,1289.0,675.0,14.4,84.6,1.3794,2004-10-15 02:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,2,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
,823.0,2.1,590.0,,1125.0,,1241.0,624.0,15.8,77.6,1.3792,2004-10-15 03:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,3,-0.433883739117558,-0.9009688679024191,0.7071067811865475,0.7071067811865476
,839.0,2.3,604.0,,1097.0,,1259.0,605.0,15.2,79.4,1.3605,2004-10-15 04:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,4,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
,879.0,3.5,681.0,,992.0,,1312.0,703.0,14.8,81.9,1.3735,2004-10-15 05:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,5,-0.433883739117558,-0.9009688679024191,0.9659258262890683,0.25881904510252074
,1095.0,10.0,977.0,,725.0,,1562.0,998.0,14.6,82.9,1.3706,2004-10-15 06:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,6,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
,1359.0,20.5,1311.0,,544.0,,1878.0,1311.0,14.8,80.4,1.3428,2004-10-15 07:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,7,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063
,1354.0,22.2,1358.0,,519.0,,1942.0,1403.0,15.6,77.1,1.3527,2004-10-15 08:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,8,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983
,1420.0,24.1,1405.0,,501.0,,1941.0,1573.0,17.3,70.9,1.3876,2004-10-15 09:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,9,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475
,1265.0,17.4,1221.0,,578.0,,1760.0,1354.0,22.2,51.3,1.3543,2004-10-15 10:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,10,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
,1146.0,14.2,1122.0,,639.0,,1659.0,1131.0,24.4,43.9,1.3184,2004-10-15 11:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,11,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682
,1150.0,15.0,1149.0,,620.0,,1676.0,1113.0,22.7,47.6,1.2989,2004-10-15 12:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,12,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
,1282.0,18.3,1247.0,,560.0,,1861.0,1258.0,20.5,61.5,1.4673,2004-10-15 13:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,13,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890683
,1067.0,13.0,1085.0,,684.0,,1548.0,985.0,23.3,40.4,1.1421,2004-10-15 14:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,14,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
,1185.0,18.1,1243.0,,603.0,,1689.0,1197.0,23.2,39.9,1.1172,2004-10-15 15:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,15,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479
,1312.0,23.1,1381.0,,540.0,,1881.0,1402.0,21.5,44.5,1.129,2004-10-15 16:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,16,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004
,1319.0,24.9,1426.0,,509.0,,1938.0,1491.0,20.9,48.5,1.1878,2004-10-15 17:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,17,-0.433883739117558,-0.9009688679024191,-0.9659258262890683,-0.25881904510252063
,1255.0,21.7,1342.0,,539.0,,1875.0,1396.0,19.8,53.1,1.216,2004-10-15 18:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,18,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
,1123.0,14.1,1119.0,,648.0,,1593.0,1198.0,20.1,53.6,1.2477,2004-10-15 19:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,19,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203
,1126.0,11.9,1045.0,,689.0,,1523.0,1166.0,19.6,56.0,1.2623,2004-10-15 20:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,20,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
,924.0,5.1,766.0,,902.0,,1357.0,752.0,18.6,60.4,1.2817,2004-10-15 21:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,21,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474
,982.0,6.8,849.0,,853.0,,1390.0,717.0,14.5,78.3,1.288,2004-10-15 22:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,22,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
,936.0,4.8,756.0,,939.0,,1311.0,693.0,16.3,70.5,1.2921,2004-10-15 23:00:00,high,,high,,high,,high,,high,,,,,,,,,,4,10,23,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681
,1069.0,7.2,865.0,,825.0,,1394.0,816.0,14.1,83.8,1.346,2004-10-16 00:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,967.0,5.4,785.0,,879.0,,1326.0,766.0,14.5,81.3,1.3399,2004-10-16 01:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,1,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
,869.0,3.0,649.0,,1033.0,,1249.0,631.0,14.7,80.7,1.3414,2004-10-16 02:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,2,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
,916.0,3.7,692.0,,986.0,,1287.0,683.0,14.5,82.1,1.3493,2004-10-16 03:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,3,-0.9749279121818236,-0.2225209339563146,0.7071067811865475,0.7071067811865476
,886.0,3.6,686.0,,970.0,,1278.0,654.0,15.0,78.4,1.3333,2004-10-16 04:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,4,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
,926.0,4.7,747.0,,902.0,,1325.0,759.0,14.5,80.5,1.3221,2004-10-16 05:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,5,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
,971.0,6.9,851.0,,808.0,,1389.0,876.0,14.6,79.0,1.3082,2004-10-16 06:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,6,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
,1029.0,7.7,886.0,,807.0,,1446.0,926.0,15.0,74.8,1.2672,2004-10-16 07:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,7,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063
,1124.0,12.2,1057.0,,667.0,,1569.0,1091.0,15.9,70.4,1.2658,2004-10-16 08:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,8,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983
,1063.0,9.6,964.0,,729.0,,1454.0,1045.0,17.4,62.3,1.2282,2004-10-16 09:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,9,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475
,1028.0,9.6,961.0,,756.0,,1413.0,928.0,21.3,42.9,1.0727,2004-10-16 10:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,10,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
,944.0,8.3,910.0,,828.0,,1342.0,777.0,22.0,38.9,1.0154,2004-10-16 11:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,11,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682
,913.0,7.0,857.0,,892.0,,1275.0,640.0,20.3,41.3,0.9745,2004-10-16 12:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,12,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,966.0,8.2,906.0,,819.0,,1354.0,741.0,20.2,45.6,1.0663,2004-10-16 13:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,13,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890683
,833.0,4.5,737.0,,1021.0,,1162.0,483.0,20.8,37.4,0.9107,2004-10-16 14:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,14,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388
,891.0,5.5,789.0,,960.0,,1234.0,522.0,21.6,35.9,0.9164,2004-10-16 15:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,15,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
,995.0,8.7,927.0,,825.0,,1320.0,718.0,22.0,35.7,0.9329,2004-10-16 16:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,16,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004
,1038.0,8.7,929.0,,816.0,,1332.0,798.0,19.9,42.0,0.9665,2004-10-16 17:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,17,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063
,1146.0,14.0,1118.0,,695.0,,1534.0,1174.0,19.2,46.3,1.0158,2004-10-16 18:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,18,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
,1059.0,9.5,958.0,,787.0,,1417.0,891.0,17.9,56.9,1.1545,2004-10-16 19:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,19,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203
,1065.0,7.9,893.0,,819.0,,1397.0,799.0,14.7,75.5,1.2554,2004-10-16 20:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,20,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
,1013.0,6.2,822.0,,855.0,,1377.0,855.0,15.1,78.9,1.3409,2004-10-16 21:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,21,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474
,942.0,4.0,712.0,,979.0,,1303.0,734.0,17.2,66.7,1.2987,2004-10-16 22:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,22,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
,925.0,4.4,735.0,,960.0,,1284.0,691.0,15.4,73.2,1.2755,2004-10-16 23:00:00,high,,high,,high,,high,,high,,,,,,,,,,5,10,23,-0.9749279121818236,-0.2225209339563146,-0.25881904510252157,0.9659258262890681
,871.0,2.6,628.0,,1118.0,,1228.0,557.0,16.5,68.5,1.2753,2004-10-17 00:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,864.0,2.7,633.0,,1097.0,,1259.0,523.0,16.4,70.3,1.3031,2004-10-17 01:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,1,-0.7818314824680299,0.6234898018587334,0.25881904510252074,0.9659258262890683
,929.0,3.8,698.0,,991.0,,1307.0,610.0,15.4,78.1,1.3557,2004-10-17 02:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,2,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
,912.0,3.6,690.0,,984.0,,1309.0,574.0,15.8,75.5,1.3436,2004-10-17 03:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,3,-0.7818314824680299,0.6234898018587334,0.7071067811865475,0.7071067811865476
,817.0,2.2,602.0,,1120.0,,1227.0,470.0,16.0,69.5,1.2549,2004-10-17 04:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,4,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
,786.0,1.7,558.0,,1217.0,,1179.0,434.0,15.0,71.0,1.2032,2004-10-17 05:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,5,-0.7818314824680299,0.6234898018587334,0.9659258262890683,0.25881904510252074
,827.0,2.1,595.0,,1208.0,,1214.0,507.0,13.9,75.2,1.1884,2004-10-17 06:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,6,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,789.0,2.3,604.0,,1181.0,,1171.0,467.0,15.9,62.1,1.1103,2004-10-17 07:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,7,-0.7818314824680299,0.6234898018587334,0.9659258262890683,-0.25881904510252063
,875.0,4.8,754.0,,961.0,,1296.0,591.0,15.9,61.0,1.0911,2004-10-17 08:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,8,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983
,959.0,5.6,792.0,,913.0,,1315.0,717.0,17.1,58.7,1.1332,2004-10-17 09:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,9,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475
,969.0,6.8,850.0,,846.0,,1351.0,774.0,19.2,51.9,1.1404,2004-10-17 10:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,10,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
,947.0,6.2,821.0,,900.0,,1302.0,697.0,21.5,42.6,1.0798,2004-10-17 11:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,11,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682
,960.0,6.8,848.0,,866.0,,1305.0,701.0,21.6,39.9,1.0156,2004-10-17 12:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,12,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
,1017.0,11.1,1020.0,,744.0,,1478.0,752.0,21.6,40.4,1.0309,2004-10-17 13:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,13,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890683
,979.0,12.2,1057.0,,701.0,,1473.0,760.0,22.0,37.3,0.9768,2004-10-17 14:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,14,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388
,843.0,4.7,748.0,,999.0,,1179.0,505.0,22.1,35.2,0.9253,2004-10-17 15:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,15,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479
,877.0,5.1,769.0,,962.0,,1212.0,529.0,22.4,36.0,0.9621,2004-10-17 16:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,16,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
,1053.0,12.7,1072.0,,733.0,,1495.0,832.0,20.9,40.3,0.9866,2004-10-17 17:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,17,-0.7818314824680299,0.6234898018587334,-0.9659258262890683,-0.25881904510252063
,1047.0,11.6,1037.0,,749.0,,1429.0,904.0,19.8,41.5,0.9489,2004-10-17 18:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,18,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,1105.0,12.7,1074.0,,712.0,,1457.0,1050.0,18.2,46.0,0.9538,2004-10-17 19:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,19,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203
,1008.0,9.7,968.0,,783.0,,1348.0,1000.0,17.3,50.3,0.9837,2004-10-17 20:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,20,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
,975.0,7.8,891.0,,814.0,,1361.0,911.0,15.8,57.6,1.0271,2004-10-17 21:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,21,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474
,954.0,6.8,850.0,,840.0,,1321.0,858.0,15.5,59.7,1.0413,2004-10-17 22:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,22,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
,987.0,8.1,904.0,,808.0,,1344.0,903.0,15.5,60.6,1.0574,2004-10-17 23:00:00,high,,high,,high,,high,,high,,,,,,,,,,6,10,23,-0.7818314824680299,0.6234898018587334,-0.25881904510252157,0.9659258262890681
,880.0,5.4,784.0,,922.0,,1252.0,781.0,15.8,59.9,1.0676,2004-10-18 00:00:00,high,,high,,high,,high,,high,,,,,,,,,,0,10,0,0.0,1.0,0.0,1.0
,856.0,4.4,732.0,,988.0,,1247.0,714.0,14.8,64.3,1.073,2004-10-18 01:00:00,high,,high,,high,,high,,high,,,,,,,,,,0,10,1,0.0,1.0,0.25881904510252074,0.9659258262890683
,788.0,2.4,614.0,,1116.0,,1177.0,625.0,14.8,64.7,1.0788,2004-10-18 02:00:00,high,,high,,high,,high,,high,,,,,,,,,,0,10,2,0.0,1.0,0.49999999999999994,0.8660254037844387
,760.0,1.6,555.0,,1226.0,,1158.0,568.0,13.8,67.6,1.0581,2004-10-18 03:00:00,high,,high,,high,,high,,high,,,,,,,,,,0,10,3,0.0,1.0,0.7071067811865475,0.7071067811865476
,777.0,1.8,570.0,,1191.0,,1167.0,616.0,14.5,65.0,1.0672,2004-10-18 04:00:00,high,,high,,high,,high,,high,,,,,,,,,,0,10,4,0.0,1.0,0.8660254037844386,0.5000000000000001
,825.0,3.1,661.0,,1074.0,,1207.0,710.0,14.0,67.4,1.0703,2004-10-18 05:00:00,high,,high,,high,,high,,high,,,,,,,,,,0,10,5,0.0,1.0,0.9659258262890683,0.25881904510252074
,1011.0,9.2,947.0,,759.0,,1425.0,953.0,12.6,73.6,1.0699,2004-10-18 06:00:00,high,,high,,high,,high,,high,,,,,,,,,,0,10,6,0.0,1.0,1.0,6.123233995736766e-17
,1237.0,20.8,1319.0,,576.0,,1741.0,1271.0,13.3,70.4,1.0711,2004-10-18 07:00:00,high,,high,,high,,high,,high,,,,,,,,,,0,10,7,0.0,1.0,0.9659258262890683,-0.25881904510252063
,1298.0,26.8,1473.0,,514.0,,1884.0,1447.0,14.4,65.8,1.0773,2004-10-18 08:00:00,high,,high,,high,,high,,high,,,,,,,,,,0,10,8,0.0,1.0,0.8660254037844387,-0.49999999999999983
,1153.0,17.7,1230.0,,616.0,,1565.0,1296.0,16.8,57.8,1.0947,2004-10-18 09:00:00,high,,high,,high,,high,,high,,,,,,,,,,0,10,9,0.0,1.0,0.7071067811865476,-0.7071067811865475
