CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)_t+1h,CO(GT)_t+6h,CO(GT)_t+12h,CO(GT)_t+24h,CO(GT)_t-1h,CO(GT)_t-2h,CO(GT)_t-3h,CO(GT)_roll_mean_3h,CO(GT)_roll_std_3h,CO(GT)_roll_mean_6h,CO(GT)_roll_std_6h,CO(GT)_roll_mean_12h,CO(GT)_roll_std_12h,weekday,month,hour,weekday_sin,weekday_cos,hour_sin,hour_cos
0.6,944.0,4.3,730.0,30.0,933.0,34.0,1495.0,560.0,37.4,28.2,1.7808,0.5,1.2,1.9,1.7,0.7,0.9,0.8,0.7333333333333331,0.1527525231651925,0.6999999999999998,0.1788854381999783,0.733333333333333,0.3845501110112777,6,8,12,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
0.5,857.0,3.5,685.0,24.0,1055.0,33.0,1331.0,451.0,39.2,20.2,1.4104,0.6,1.4,1.2,1.4,0.6,0.7,0.9,0.5999999999999998,0.0999999999999963,0.7166666666666665,0.1471960144387916,0.6249999999999997,0.191287503750002,6,8,13,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890684
0.6,824.0,3.5,683.0,34.0,1119.0,42.0,1270.0,393.0,38.1,18.5,1.2141,0.7,1.5,0.7,1.2,0.5,0.6,0.7,0.5666666666666664,0.057735026918956,0.6833333333333331,0.1471960144387916,0.5999999999999998,0.1705605730844822,6,8,14,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388
0.7,868.0,3.9,707.0,63.0,1063.0,85.0,1325.0,417.0,40.2,17.7,1.2989,0.9,1.7,0.3,1.4,0.6,0.5,0.6,0.5999999999999996,0.0999999999999963,0.6666666666666665,0.1366260102127882,0.6166666666666664,0.1696699112626535,6,8,15,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479
0.9,908.0,4.7,748.0,69.0,1020.0,92.0,1373.0,451.0,39.7,19.1,1.3646,0.9,1.7,0.2,1.4,0.7,0.6,0.5,0.7333333333333331,0.1527525231651925,0.6666666666666664,0.1366260102127882,0.6416666666666664,0.1880924981991197,6,8,16,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
0.9,912.0,5.3,776.0,61.0,991.0,84.0,1379.0,461.0,38.5,19.8,1.326,1.2,1.7,0.4,1.9,0.9,0.7,0.6,0.833333333333333,0.1154700538379225,0.6999999999999998,0.16733200530681,0.683333333333333,0.1850470865548071,6,8,17,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,-0.2588190451025206
1.2,986.0,6.4,830.0,73.0,906.0,100.0,1482.0,536.0,36.6,24.6,1.4872,1.4,1.9,0.8,2.2,0.9,0.9,0.7,0.9999999999999996,0.173205080756886,0.7999999999999998,0.2529822128134671,0.7499999999999997,0.2153221687695777,6,8,18,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16
1.4,1037.0,8.0,900.0,75.0,817.0,95.0,1584.0,619.0,33.1,32.7,1.62,1.5,1.2,1.9,1.9,1.2,0.9,0.9,1.1666666666666663,0.2516611478423572,0.9499999999999998,0.3016620625799646,0.833333333333333,0.257022578892603,6,8,19,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203
1.5,1088.0,9.2,948.0,69.0,743.0,77.0,1667.0,766.0,30.7,38.7,1.678,1.7,0.7,1.9,1.7,1.4,1.2,0.9,1.3666666666666665,0.1527525231651931,1.1,0.3162277660168358,0.8916666666666663,0.3203927514028891,6,8,20,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
1.7,1093.0,9.1,944.0,71.0,711.0,85.0,1655.0,785.0,29.5,42.7,1.7316,1.7,0.3,1.9,1.2,1.5,1.4,1.2,1.533333333333333,0.1527525231651934,1.2666666666666664,0.3265986323710885,0.9666666666666665,0.3938927711338628,6,8,21,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474
1.7,1142.0,9.1,945.0,73.0,682.0,83.0,1736.0,793.0,27.8,52.6,1.9398,1.7,0.2,1.9,0.3,1.7,1.5,1.4,1.6333333333333329,0.1154700538379235,1.3999999999999997,0.3098386676965916,1.033333333333333,0.4458563432181686,6,8,22,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
1.7,1170.0,9.5,959.0,86.0,666.0,88.0,1798.0,838.0,27.4,55.5,1.9998,1.9,0.4,1.9,0.1,1.7,1.7,1.5,1.7,0.0,1.5333333333333332,0.2065591117977268,1.1166666666666665,0.47065396154197,6,8,23,-0.7818314824680299,0.6234898018587334,-0.2588190451025215,0.965925826289068
1.9,1142.0,9.1,945.0,65.0,672.0,68.0,1775.0,799.0,27.3,57.1,2.0426,1.2,0.8,1.7,0.1,1.7,1.7,1.7,1.7666666666666664,0.1154700538379235,1.6499999999999997,0.176068168616588,1.2249999999999996,0.4901298529239691,0,8,0,0.0,1.0,0.0,1.0
1.2,986.0,5.0,762.0,74.0,821.0,97.0,1573.0,553.0,26.7,60.1,2.067,0.7,1.9,1.4,0.1,1.9,1.7,1.7,1.5999999999999996,0.3605551275463983,1.6166666666666665,0.24013884872437,1.283333333333333,0.4344972713238573,0,8,1,0.0,1.0,0.2588190451025207,0.9659258262890684
0.7,942.0,3.7,696.0,45.0,916.0,51.0,1542.0,465.0,26.2,61.6,2.0575,0.3,1.9,1.2,0.1,1.2,1.9,1.7,1.2666666666666664,0.6027713773341704,1.4833333333333332,0.4490731195102482,1.2916666666666663,0.4209477042305476,0,8,2,0.0,1.0,0.4999999999999999,0.8660254037844387
0.3,882.0,2.2,595.0,45.0,1097.0,51.0,1463.0,406.0,25.5,62.8,2.0236,0.2,1.9,1.4,0.1,0.7,1.2,1.9,0.733333333333333,0.4509249752822888,1.2499999999999998,0.6379655163094621,1.258333333333333,0.4832810839052206,0,8,3,0.0,1.0,0.7071067811865475,0.7071067811865476
0.2,854.0,1.6,553.0,2.0,1203.0,5.0,1418.0,396.0,25.5,61.8,1.9831,0.4,1.9,1.4,0.1,0.3,0.7,1.2,0.3999999999999997,0.2645751311064581,1.0,0.7155417527999315,1.1999999999999995,0.5656854249492369,0,8,4,0.0,1.0,0.8660254037844386,0.5000000000000001
0.4,910.0,2.7,630.0,29.0,1061.0,35.0,1504.0,468.0,25.1,62.4,1.9602,0.8,1.9,1.9,0.1,0.2,0.3,0.7,0.2999999999999997,0.0999999999999975,0.7833333333333331,0.6554896388705657,1.158333333333333,0.6067174470921858,0,8,5,0.0,1.0,0.9659258262890684,0.2588190451025207
0.8,1005.0,5.6,791.0,42.0,829.0,56.0,1650.0,638.0,24.6,62.7,1.9158,1.9,1.7,2.2,0.1,0.4,0.2,0.3,0.4666666666666664,0.3055050463303885,0.5999999999999999,0.374165738677391,1.1249999999999998,0.6151496491985422,0,8,6,0.0,1.0,1.0,6.123233995736766e-17
1.9,1193.0,13.0,1085.0,146.0,610.0,110.0,1947.0,1097.0,25.7,58.9,1.9156,1.9,1.4,1.9,0.1,0.8,0.4,0.2,1.033333333333333,0.7767453465154026,0.7166666666666665,0.6242328625334175,1.1666666666666663,0.6513389472789286,0,8,7,0.0,1.0,0.9659258262890684,-0.2588190451025206
1.9,1297.0,17.8,1233.0,146.0,544.0,110.0,2129.0,1248.0,27.1,54.4,1.9206,1.9,1.2,1.7,0.1,1.9,0.8,0.4,1.033333333333333,0.7767453465154026,0.7166666666666665,0.6242328625334175,1.1666666666666663,0.6513389472789286,0,8,8,0.0,1.0,0.8660254037844387,-0.4999999999999998
1.9,1180.0,11.5,1031.0,163.0,633.0,124.0,1866.0,1067.0,28.4,50.7,1.9329,1.9,1.4,1.2,0.1,1.9,1.9,0.8,1.033333333333333,0.7767453465154026,0.7166666666666665,0.6242328625334175,1.1666666666666663,0.6513389472789286,0,8,9,0.0,1.0,0.7071067811865476,-0.7071067811865475
1.9,1134.0,11.1,1017.0,144.0,689.0,115.0,1774.0,964.0,32.7,36.9,1.7953,1.9,1.4,0.3,0.1,1.9,1.9,1.9,1.033333333333333,0.7767453465154026,0.7166666666666665,0.6242328625334175,1.1666666666666663,0.6513389472789286,0,8,10,0.0,1.0,0.4999999999999999,-0.8660254037844387
1.9,1113.0,11.0,1013.0,125.0,702.0,119.0,1781.0,903.0,34.0,32.7,1.7146,1.7,1.9,0.1,0.1,1.9,1.9,1.9,1.9,0.0,0.7166666666666665,0.6242328625334175,1.1666666666666663,0.6513389472789286,0,8,11,0.0,1.0,0.258819045102521,-0.9659258262890682
1.7,1084.0,10.7,1004.0,90.0,706.0,107.0,1761.0,839.0,35.6,29.2,1.6684,1.4,2.2,0.1,0.1,1.9,1.9,1.9,1.833333333333333,0.1154700538379242,0.7166666666666665,0.6242328625334175,1.1666666666666663,0.6513389472789286,0,8,12,0.0,1.0,1.2246467991473532e-16,-1.0
1.4,1009.0,8.5,921.0,76.0,778.0,99.0,1635.0,692.0,37.1,25.6,1.5868,1.2,1.9,0.1,0.1,1.7,1.9,1.9,1.6666666666666663,0.2516611478423579,0.7166666666666665,0.6242328625334175,1.1666666666666663,0.6513389472789286,0,8,13,0.0,1.0,-0.2588190451025208,-0.9659258262890684
1.2,1002.0,8.7,928.0,73.0,798.0,95.0,1636.0,629.0,36.1,26.4,1.5505,1.4,1.7,0.1,0.1,1.4,1.7,1.9,1.433333333333333,0.2516611478423577,1.6666666666666663,0.3011090610836315,1.1666666666666663,0.6513389472789286,0,8,14,0.0,1.0,-0.4999999999999998,-0.8660254037844388
1.4,1007.0,9.4,956.0,73.0,763.0,105.0,1654.0,666.0,37.9,23.8,1.5392,1.4,1.2,0.1,0.1,1.2,1.4,1.7,1.3333333333333328,0.1154700538379236,1.583333333333333,0.2926886855802013,1.1666666666666663,0.6513389472789286,0,8,15,0.0,1.0,-0.7071067811865471,-0.7071067811865479
1.4,996.0,9.5,959.0,80.0,779.0,117.0,1636.0,684.0,38.0,22.2,1.4483,1.9,0.3,0.1,0.1,1.4,1.2,1.4,1.3333333333333328,0.1154700538379236,1.4999999999999998,0.2529822128134686,1.1666666666666663,0.6513389472789286,0,8,16,0.0,1.0,-0.8660254037844384,-0.5000000000000004
1.9,1050.0,12.9,1082.0,121.0,705.0,157.0,1731.0,816.0,36.9,22.7,1.3887,2.2,0.1,0.1,0.1,1.4,1.4,1.2,1.5666666666666664,0.2886751345948122,1.4999999999999998,0.2529822128134686,1.1666666666666663,0.6513389472789286,0,8,17,0.0,1.0,-0.9659258262890684,-0.2588190451025206
2.2,1100.0,13.7,1107.0,129.0,676.0,173.0,1801.0,876.0,35.5,25.7,1.4626,1.9,0.1,0.1,0.1,1.9,1.4,1.4,1.833333333333333,0.4041451884327377,1.5833333333333333,0.3816630276391283,1.1666666666666663,0.6513389472789286,0,8,18,0.0,1.0,-1.0,-1.8369701987210294e-16
1.9,1085.0,12.2,1057.0,103.0,689.0,139.0,1775.0,836.0,32.8,32.2,1.5779,1.7,0.1,0.1,0.1,2.2,1.9,1.4,2.0,0.173205080756887,1.6666666666666663,0.3881580434135897,1.1666666666666663,0.6513389472789286,0,8,19,0.0,1.0,-0.9659258262890684,0.2588190451025203
1.7,1079.0,11.8,1042.0,87.0,697.0,116.0,1773.0,846.0,30.5,38.2,1.6376,1.2,0.1,0.1,0.1,1.9,2.2,1.9,1.933333333333333,0.2516611478423577,1.75,0.3146426544510451,1.708333333333333,0.2968266507678523,0,8,20,0.0,1.0,-0.8660254037844386,0.5000000000000001
1.2,1086.0,9.9,974.0,58.0,707.0,91.0,1733.0,795.0,28.8,43.5,1.6989,0.3,0.1,0.1,0.1,1.7,1.9,2.2,1.5999999999999996,0.360555127546398,1.7166666666666666,0.3656045222185666,1.6499999999999997,0.3233348953414313,0,8,21,0.0,1.0,-0.7071067811865477,0.7071067811865474
0.3,1092.0,10.7,1005.0,64.0,669.0,98.0,1746.0,836.0,28.0,46.2,1.721,0.1,0.1,0.1,0.1,1.2,1.7,1.9,1.0666666666666662,0.7094598884597579,1.5333333333333332,0.6889605697474028,1.5166666666666664,0.4951277765905632,0,8,22,0.0,1.0,-0.5000000000000004,0.8660254037844384
0.1,1097.0,9.4,956.0,58.0,708.0,93.0,1724.0,818.0,27.1,49.4,1.7398,0.1,0.1,0.1,0.1,0.3,1.2,1.7,0.533333333333333,0.5859465277082303,1.2333333333333332,0.8664102184685181,1.3666666666666665,0.6242571342779903,0,8,23,0.0,1.0,-0.2588190451025215,0.965925826289068
0.1,1075.0,8.1,904.0,44.0,720.0,74.0,1692.0,777.0,26.4,52.2,1.7708,0.1,0.1,0.1,0.1,0.1,0.3,1.2,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,0,0.7818314824680298,0.6234898018587336,0.0,1.0
0.1,1008.0,6.6,838.0,28.0,774.0,50.0,1640.0,733.0,26.2,52.3,1.7561,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,1,0.7818314824680298,0.6234898018587336,0.2588190451025207,0.9659258262890684
0.1,895.0,3.3,672.0,19.0,941.0,36.0,1469.0,703.0,27.1,47.4,1.6809,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,2,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387
0.1,838.0,1.7,559.0,19.0,1186.0,36.0,1428.0,559.0,28.0,45.2,1.6832,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,3,0.7818314824680298,0.6234898018587336,0.7071067811865475,0.7071067811865476
0.1,866.0,2.3,603.0,48.0,1077.0,55.0,1459.0,589.0,25.8,50.9,1.6605,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,4,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
0.1,872.0,2.5,617.0,77.0,1026.0,86.0,1456.0,585.0,27.2,47.2,1.6803,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,5,0.7818314824680298,0.6234898018587336,0.9659258262890684,0.2588190451025207
0.1,922.0,3.2,664.0,110.0,973.0,137.0,1503.0,644.0,27.0,48.3,1.6946,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,6,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
0.1,1362.0,19.3,1277.0,282.0,529.0,140.0,2188.0,1392.0,25.9,51.5,1.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,7,0.7818314824680298,0.6234898018587336,0.9659258262890684,-0.2588190451025206
0.1,1349.0,21.3,1333.0,275.0,487.0,142.0,2256.0,1533.0,27.4,48.6,1.7447,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,8,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
0.1,1298.0,17.2,1215.0,253.0,539.0,185.0,2068.0,1404.0,29.1,45.5,1.7998,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,9,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475
0.1,1234.0,15.2,1154.0,211.0,596.0,173.0,1965.0,1204.0,32.8,36.9,1.803,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,10,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387
0.1,1147.0,10.6,999.0,176.0,697.0,158.0,1788.0,915.0,34.7,32.1,1.741,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,11,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
0.1,1173.0,12.3,1061.0,153.0,650.0,127.0,1858.0,940.0,33.7,35.1,1.8022,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,12,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
0.1,1118.0,10.5,995.0,144.0,689.0,111.0,1779.0,863.0,35.1,32.4,1.7996,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,13,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890684
0.1,1078.0,9.3,951.0,127.0,722.0,114.0,1718.0,747.0,35.4,30.9,1.7505,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,14,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
0.1,1076.0,9.3,951.0,112.0,730.0,109.0,1675.0,704.0,36.5,28.7,1.7256,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,15,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479
0.1,1103.0,11.0,1014.0,112.0,684.0,109.0,1749.0,791.0,38.0,24.7,1.6073,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,16,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004
0.1,1117.0,12.1,1052.0,148.0,671.0,137.0,1780.0,824.0,37.5,24.4,1.5515,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,17,0.7818314824680298,0.6234898018587336,-0.9659258262890684,-0.2588190451025206
0.1,1166.0,13.7,1108.0,140.0,622.0,134.0,1854.0,913.0,35.5,28.9,1.6468,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,18,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16
0.1,1157.0,12.9,1082.0,125.0,631.0,114.0,1854.0,907.0,31.9,37.5,1.7442,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,19,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203
0.1,1136.0,10.3,990.0,111.0,672.0,100.0,1807.0,918.0,30.1,45.0,1.8891,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,20,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
0.1,1122.0,9.5,959.0,102.0,685.0,92.0,1798.0,914.0,28.8,48.9,1.9105,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,21,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474
0.1,1121.0,10.3,989.0,108.0,659.0,97.0,1821.0,955.0,28.8,48.8,1.9039,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,22,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
0.1,1150.0,11.2,1020.0,132.0,645.0,111.0,1835.0,1063.0,28.0,49.0,1.8237,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,1,8,23,0.7818314824680298,0.6234898018587336,-0.2588190451025215,0.965925826289068
0.1,1074.0,9.2,949.0,104.0,678.0,89.0,1751.0,982.0,27.5,51.5,1.8664,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,0,0.9749279121818236,-0.2225209339563143,0.0,1.0
0.1,1039.0,8.0,899.0,92.0,714.0,87.0,1717.0,914.0,27.3,51.5,1.844,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,1,0.9749279121818236,-0.2225209339563143,0.2588190451025207,0.9659258262890684
0.1,963.0,5.8,804.0,78.0,791.0,69.0,1658.0,861.0,26.7,53.3,1.8366,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,2,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387
0.1,889.0,4.0,710.0,78.0,889.0,69.0,1566.0,713.0,25.9,55.1,1.8117,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,3,0.9749279121818236,-0.2225209339563143,0.7071067811865475,0.7071067811865476
0.1,868.0,3.0,652.0,78.0,962.0,69.0,1526.0,740.0,27.0,51.8,1.8147,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,4,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001
0.1,877.0,3.0,654.0,78.0,987.0,69.0,1529.0,801.0,26.8,50.9,1.7693,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,5,0.9749279121818236,-0.2225209339563143,0.9659258262890684,0.2588190451025207
0.1,1056.0,7.8,893.0,78.0,733.0,69.0,1743.0,1132.0,25.0,57.0,1.7792,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,6,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17
0.1,1288.0,19.3,1278.0,78.0,521.0,69.0,2182.0,1473.0,26.2,52.8,1.7729,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,7,0.9749279121818236,-0.2225209339563143,0.9659258262890684,-0.2588190451025206
0.1,1381.0,26.0,1454.0,78.0,455.0,69.0,2404.0,1607.0,28.3,47.6,1.7981,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,8,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998
0.1,1113.0,10.6,1001.0,78.0,663.0,69.0,1783.0,1146.0,29.9,42.1,1.7474,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,9,0.9749279121818236,-0.2225209339563143,0.7071067811865476,-0.7071067811865475
0.1,1062.0,8.2,909.0,78.0,764.0,69.0,1687.0,867.0,33.0,35.4,1.7504,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,10,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387
0.1,1094.0,9.9,976.0,78.0,719.0,69.0,1753.0,869.0,35.6,30.6,1.7493,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,11,0.9749279121818236,-0.2225209339563143,0.258819045102521,-0.9659258262890682
0.1,1050.0,8.6,923.0,78.0,747.0,69.0,1662.0,744.0,37.1,27.9,1.7309,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,12,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0
0.1,1056.0,8.7,926.0,78.0,748.0,69.0,1643.0,702.0,37.9,25.7,1.6651,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,13,0.9749279121818236,-0.2225209339563143,-0.2588190451025208,-0.9659258262890684
0.1,944.0,6.0,814.0,78.0,852.0,69.0,1489.0,554.0,37.2,23.6,1.4764,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,14,0.9749279121818236,-0.2225209339563143,-0.4999999999999998,-0.8660254037844388
0.1,1003.0,8.0,901.0,78.0,813.0,69.0,1589.0,661.0,39.1,21.7,1.5031,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,15,0.9749279121818236,-0.2225209339563143,-0.7071067811865471,-0.7071067811865479
0.1,1018.0,7.6,881.0,78.0,828.0,69.0,1590.0,630.0,39.3,22.0,1.5366,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,16,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004
0.1,1108.0,10.7,1003.0,78.0,727.0,69.0,1710.0,803.0,38.2,23.8,1.5666,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,17,0.9749279121818236,-0.2225209339563143,-0.9659258262890684,-0.2588190451025206
0.1,1049.0,8.7,927.0,78.0,750.0,69.0,1659.0,727.0,34.0,33.2,1.7395,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,18,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210294e-16
0.1,1078.0,8.0,897.0,78.0,732.0,69.0,1751.0,894.0,25.5,58.6,1.8891,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1666666666666663,0.115470053837918,0.8833333333333332,0.8207719943240414,1.233333333333333,0.7113793685935831,2,8,19,0.9749279121818236,-0.2225209339563143,-0.9659258262890684,0.2588190451025203
